GameName,Price,Rating,UserCounts,ConsoleCounts
Legend of Spyro: A New Beginning,45.5,4.0549999999999997,25,25
Legend of Spyro: The Eternal Night,45.5,3.2000000000000002,46,46
Legend of Success Joe,41,4.1600000000000001,23,23
Legend of Success Joe / Ashitano Joe Densetsu,52,5,26,26
Legend of the Ghost Lion,31,3.1200000000000001,22,22
Legend of the Red Dragon,43,2.75,20,20
Legend of the River King I,38,4.4100000000000001,23,23
Legend of the Sword,40,3.8599999999999999,42,42
Legend of Xanadu,42,3.8399999999999999,19,19
Legend of Xanadu 2,44,3.7999999999999998,19,19
Legend of Zelda,38,4,22,22
Legend of Zelda: Four Swords Adventures,45,3.4100000000000001,21,21
Legend of Zelda: Link's Awakening,45,4.1600000000000001,21,21
Legend of Zelda: Link's Awakening DX,42,4.0700000000000003,27,27
Legend of Zelda: Majora's Mask,45,3.6400000000000001,22,22
Legend of Zelda: Majora's Mask (Version1),53,3.5699999999999998,22,22
Legend of Zelda: Majora's Mask: Collector's Edition,31,3.9700000000000002,20,20
Legend of Zelda: Majora's Mask: Preview Demo,30,4.25,21,21
Legend of Zelda: Ocarina of Time,37,3.6400000000000001,19,19
Legend of Zelda: Ocarina of Time / Master Quest,58,3.8599999999999999,20,20
Legend of Zelda: Oracle of Ages,51,4.5,28,28
Legend of Zelda: Oracle of Seasons,58,3.75,26,26
Legend of Zelda: The Minish Cap,28,3.96,26,26
Legend of Zelda: The Wind Waker,42,3.8799999999999999,25,25
Legend of Zelda: Twilight Princess,41,4.7000000000000002,21,21
Legendary,32,4.54,15,15
Legendary Wings,43,4.1600000000000001,20,20
Legends,34,4.3799999999999999,18,18
Legends of the Diamond,43,4.2300000000000004,16,16
Legends of Valour,37,4.1600000000000001,44,44
Legends of Wrestling,47,3.3399999999999999,63,63
Legends of Wrestling 2,32,3.79,39,39
Legion,49,3.7999999999999998,14,14
Legion - Spinner-87,40,3.9100000000000001,21,21
Legionnaire,51,4.1600000000000001,23,23
LEGO Alpha Team,39,4.6200000000000001,17,17
LEGO Batman,51,4.25,54,54
LEGO Batman: The Videogame,49,4,26,26
LEGO Bionicle: Tales of Tohunga,53,3.3399999999999999,27,27
LEGO Harry Potter: Years 1-4,46,3.3999999999999999,25,25
LEGO Island 2: The Brickster's Revenge,48,3.54,50,50
LEGO Pirates of the Caribbean: The Video Game,36,3.5,24,24
LEGO Racers,54,4,46,46
LEGO Racers 2,44,3.6000000000000001,36,36
LEGO Rock Raiders,51,3.2400000000000002,16,16
LEGO Star Wars 2: The Original Trilogy,37,4.3200000000000003,60,60
LEGO Star Wars II,47,4.2800000000000002,23,23
LEGO Star Wars III,42,4.4000000000000004,25,25
LEGO Star Wars: TCS,48,3.8100000000000001,8,8
LEGO Star Wars: The Complete Saga,43,4.1299999999999999,22,22
LEGO Star Wars: The Video Game,53,3.6600000000000001,42,42
LEGO Stunt Rally,30,3.5,36,36
LEGO® Batman 2,52,5,15,15
LEGO® Harry Potter,48,3.7000000000000002,28,28
LEGO® Harry Potter 2,38,4.2800000000000002,27,27
LEGO® Indiana Jones,45,3.75,16,16
LEGO® Indiana Jones 2,45,4.5800000000000001,25,25
LEGO® Indiana Jones 2: The Adventure Continues,44,3.5600000000000001,23,23
LEGO® Indiana Jones: The Original Adventures,48,3.75,27,27
LEGO® Lord of the Rings,56,4.7000000000000002,16,16
LEGO® Star Wars® III: The Clone Wars,54,3.6600000000000001,24,24
Leiji Matsumoto 999 ~ Story of Galaxy Express 999 ~,41,2.8599999999999999,23,23
Leisure Genius presents Monopoly,30,3.3399999999999999,30,30
Leisure Suit Larry,46,3.1200000000000001,19,19
LeMans 24,41,3.52,44,44
Lemmings,48,2.7799999999999998,231,231
Lemmings 2: The Tribes,46,4.7000000000000002,88,88
Lemmings 3D,65,4,24,24
Lemmings Chronicles,54,2.6299999999999999,26,26
Lemmings: GFX IFF 1,41,4,18,18
Lemmings: GFX IFF 2,44,4.1200000000000001,25,25
Lemonade Stand,32,3.4399999999999999,25,25
Lemony Snicket's A Series of Unfortunate Events,34,3.8900000000000001,63,63
Lennus II: Fuuin no Shito,53,4.1299999999999999,16,16
Lethal Enforcers,44,3.1200000000000001,66,66
Lethal Enforcers II: Gun Fighters,29,3.96,34,34
Lethal Enforcers II: The Western,39,4.3799999999999999,22,22
Lethal Justice,49,4,20,20
Lethal Labyrinth,46,4.2400000000000002,28,28
Lethal Thunder,40,3.9100000000000001,20,20
Lethal Weapon,38,3.5,72,72
Lethal Xcess: Wings of Death 2,38,3.5499999999999998,44,44
Lethal Zone,44,4.2300000000000004,20,20
Let's Cheer!,39,3.75,24,24
Let's Explore the Airport with Buzzy,54,4.6600000000000001,23,23
Let's Explore the Farm with Buzzy,41,4.0899999999999999,25,25
Let's Explore the Jungle with Buzzy,49,3.8199999999999998,19,19
Let's Smash,60,3.2400000000000002,22,22
Lexis,45,4.5800000000000001,17,17
Liberation,42,3.8199999999999998,21,21
Liberator,40,4.3399999999999999,13,13
Libero Grande,60,3.5099999999999998,24,24
Life Force,51,4.1600000000000001,66,66
Lifeforce,51,3.5699999999999998,80,80
Light Corridor,45,3.8199999999999998,100,100
Light Cycle,37,3.75,23,23
Light Force,41,4.4100000000000001,21,21
Light of Altair,48,3.46,19,19
Lightforce,43,4.6200000000000001,46,46
Lightning Fighters,42,3.8599999999999999,21,21
Lightning Force: Quest for the Darkstar,39,3.4399999999999999,19,19
Lights Out,37,3,21,21
Lilo & Stitch 2: Hamsterviel Havoc,37,2.6600000000000001,24,24
LIMBO,35,4.1200000000000001,24,24
Limited Edition Hang-On,36,4.4100000000000001,21,21
Line of Fire,42,2.7200000000000002,42,42
Line of Fire / Bakudan Yarou,39,4.21,85,85
Line Rider 2: Unbound,45,4.25,24,24
Linear Racing,40,3.6099999999999999,26,26
Link: The Faces of Evil,35,3.8399999999999999,20,20
Linking Logic,53,2.6899999999999999,23,23
Links 2004,49,3.2000000000000002,16,16
Links: Championship Course: Bountiful Golf Course,39,2.8100000000000001,21,21
Links: Championship Course: Firestone Country Club,51,3.5600000000000001,22,22
Links: The Challenge of Golf,54,3.6000000000000001,12,12
Lion King,42,3.5299999999999998,24,24
Lion King: Simba's Mighty Adventure,46,3.96,26,26
Lionheart,35,4.3600000000000003,27,27
Liquid Kids,45,3.6600000000000001,51,51
Litil Divil,38,4.25,46,46
Little Casino,50,3.6000000000000001,25,25
Little League Baseball Championship Series,51,4.3799999999999999,16,16
Little Magic,45,4.0499999999999998,21,21
Little Ninja Brothers,54,3.5699999999999998,16,16
Little Princess,49,4.5,25,25
Little Puff in Dragonland,29,3.9199999999999999,88,88
Little Samson,49,4.3799999999999999,28,28
Live Ammo,54,4.54,44,44
Live and Let Die,44,3.5699999999999998,69,69
Live Wire!,43,3.8399999999999999,22,22
Liverpool,35,3.3399999999999999,21,21
Liverpool: the Computer Game,39.5,3.4849999999999999,29,29
Living Daylights,41,3.5699999999999998,78,78
Livingstone Supongo 2,39,3.5299999999999998,125,125
Lizard Wizard,44,3.6099999999999999,23,23
Llamatron: 2112,45,3.9100000000000001,40,40
LLWS2010,40,3.7999999999999998,16,16
LMA Manager,38,3.9100000000000001,15,15
LMA Manager 2001,53,3.8399999999999999,19,19
LMA Manager 2002,40,3.8199999999999998,23,23
LMA Manager 2003,40,3.5699999999999998,42,42
LMA Manager 2004,36,3.96,32,32
LMA Manager 2005,44,3.46,38,38
LMA Manager 2006,35,4.5199999999999996,40,40
LMA Manager 2007,46,3.6600000000000001,23,23
Loaded,43,3.5699999999999998,44,44
Loadstar: The Legend of Tully Bodine,39,4,14,14
Lock 'n' Chase,42,4.3049999999999997,25,25
Locked 'n Loaded,47,3.7999999999999998,21,21
Lock'n'Chase,48,2.8900000000000001,25,25
Lock-On,37,3.3399999999999999,21,21
Locomotion,47,3.5,17,17
Loco-Motion,36.5,4.4100000000000001,80,80
Locus,56,3.8100000000000001,24,24
Lode Runner,35,4.0449999999999999,211,211
Lode Runner 3D,46,4.5,23,23
Lode Runner Twin: Justy to Liberty no Daibouken,47,4.1299999999999999,16,16
Lode Runner: The Legend Returns,38,4.21,22,22
Logic Levels,51,4.3399999999999999,23,23
Logic Pro,43,3.96,23,23
Logic Pro 2,55,3.6400000000000001,16,16
Logic Pro Adventure,43,3.9100000000000001,24,24
Logic Puzzle: Rainbow Town,37,4,26,26
Logical,48,4.2000000000000002,19,19
Lollipop Chainsaw,32,4.5,26,26
Lollypop,54,3.52,24,24
Lombard RAC Rally,42,3.6099999999999999,30,30
London 2012,41,3.5,23,23
London 2012: The Official Video Game of the Olympic Games,45,3.5699999999999998,12,12
London Blitz,38,3.8599999999999999,23,23
London Racer,38,3.9399999999999999,17,17
London Racer II,50,4.0700000000000003,23,23
Lone Ranger,41,3.3399999999999999,23,23
Loom,47,4.3200000000000003,92,92
Looney Tunes,46,4.5300000000000002,20,20
Looney Tunes Back in Action,40,3.75,27,27
Looney Tunes Hotel,49,4.2300000000000004,25,25
Looney Tunes Racing,32,3.7000000000000002,22,22
Looney Tunes Space Race,50,3.0600000000000001,21,21
Looney Tunes: AA,55,3.6400000000000001,23,23
Looney Tunes: Back in Action,47,3.8599999999999999,52,52
Looney Tunes: Duck Dodgers Starring Daffy Duck,50,4.1299999999999999,14,14
Looney Tunes: Duck Dodgers Starring Daffy Duck (Prototype),45,3.8199999999999998,25,25
Looney Tunes: Sheep Raider,42,3.9100000000000001,23,23
Loons: The Fight for Fame,32,4.5,26,26
Looping,38,3.6349999999999998,50,50
Loopz,49,3.6000000000000001,115,115
Lord Monarch,39,4.0599999999999996,23,23
Lord of Gun,51,3.6800000000000002,19,19
Lord of the Rings: Tactics,25,4.3499999999999996,23,23
Lord of the Rings: The Fellowship of the Ring,32,3.54,63,63
Lord of the Rings: The Return of the King,59,3.5,32,32
Lord of the Rings: The Third Age,34,4.21,46,46
Lord of the Rings: The Two Towers,39,4.2300000000000004,34,34
Lord of the Rings: War in the North,30,4.0700000000000003,28,28
Lord of the Sword,44,4.1600000000000001,13,13
Lords of Chaos,51,3.6800000000000002,72,72
Lords of Conquest,41,3.5699999999999998,72,72
Lords of Doom,41,3.8100000000000001,46,46
Lords of Midnight 2,40,4.0499999999999998,23,23
Lords of Midnight 2: Doomdark's Revenge,58,3.3799999999999999,40,40
Lords of the Realm,35,4.1500000000000004,21,21
Lords of the Rising Sun,40,3.3399999999999999,15,15
Lords of Thunder,38,4.2800000000000002,42,42
Lords of Time,34,4,44,44
Lorna,42,4.4699999999999998,105,105
Los Inhumanos,42,3.4100000000000001,66,66
Los Pájaros de Bangkok,47,3.6600000000000001,75,75
Los Templos Sagrados,52,2.1699999999999999,72,72
Lost Dutchman Mine,46,4.4699999999999998,48,48
Lost Eden,37,3.6800000000000002,23,23
Lost Files of Sherlock Holmes: The Case of the Serrated Scalpel,45,3.1200000000000001,24,24
Lost Horizon,32,4.6900000000000004,24,24
Lost Patrol,39,4,40,40
LOST PLANET,45,4.7199999999999998,24,24
LOST PLANET 2,51,2.7799999999999998,15,15
Lost Planet 3,48,3.9399999999999999,28,28
LOST PLANET COLONIES,46,3.54,29,29
Lost Planet: Extreme Condition,47,3.8900000000000001,25,25
Lost Planet® 2,46,3.4900000000000002,28,28
Lost Via Domus,44,3.8900000000000001,26,26
Lost Vikings,50,4.3499999999999996,42,42
Lost World: Jurassic Park,51,3.8199999999999998,24,24
Lost Worlds,43,2.8199999999999998,17,17
Lot Lot,37,4,72,72
LOTR: Conquest,51,2.9700000000000002,26,26
Lotto Fun,47,2.7799999999999998,20,20
Lotto Fun 2,62,3.2400000000000002,24,24
Lotus Challenge,49,3.7000000000000002,38,38
Lotus Esprit Turbo Challenge,34,3.96,88,88
Lotus Trilogy,42,3.4399999999999999,21,21
Lotus Turbo Challenge,30,3.3399999999999999,22,22
Lotus Turbo Challenge 2,61,3.6400000000000001,66,66
Lotus: The Ultimate Challenge,35,4.3799999999999999,72,72
Love Hina: Totsuzen no Engeji Happening,42,4.4400000000000004,23,23
Love Quest,45,3.71,20,20
Low G Man,43,3.9300000000000002,17,17
Lowca glów,36,4.2000000000000002,17,17
Lucha Libre AAA,39,3.54,24,24
Lucidity,42,3.9399999999999999,25,25
Lucienne's Quest,40,4.4699999999999998,40,40
Lucifer Ring,38,2.8199999999999998,21,21
Lucifer's Kingdom,35,3.6000000000000001,27,27
Lucky & Wild,41,3.3399999999999999,21,21
Lucky Dime Caper starring Donald Duck,38,3.75,24,24
Lucky Girl,43,4.2599999999999998,23,23
Lucky Haunter,53,3.46,24,24
Lucky Lady,47,4.1399999999999997,24,24
Lucky Luke,40,3.9399999999999999,76,76
Lucky Luke: Desperado Train,36,4,22,22
Lucky Luke: Nitroglycerine,33,4.5300000000000002,13,13
Lucky Luke: On the Dalton's Trail,46,4.54,25,25
Lucky Luke: The Video Game,47,4.04,18,18
Lucky Luke: Wanted,34,3.3399999999999999,24,24
Lucky Luke: Western Fever,50,3.9399999999999999,24,24
Lucky Poker,45,3.7000000000000002,19,19
Lucky Today,29,4.21,23,23
Luigi's Mansion,47,4.1200000000000001,23,23
Lume,38,3.6099999999999999,23,23
LUMINES,46,3.2200000000000002,22,22
Lumines 2,47,4.2800000000000002,21,21
Lumines: Puzzle Fusion,51,3.4199999999999999,22,22
Luna Crabs,49,3.3999999999999999,21,21
Lunar 2: Eternal Blue,42,3.1200000000000001,19,19
Lunar 2: Eternal Blue Complete,36,4.46,21,21
Lunar Ball,49,3.96,21,21
Lunar Battle,50,3.5299999999999998,20,20
Lunar Jetman,26,3.5,42,42
Lunar Lander,59,4.2000000000000002,21,21
Lunar Legend,42,3.2599999999999998,23,23
Lunar Pool,39,3.8700000000000001,21,21
Lunar: Eternal Blue,56,3.75,22,22
Lunar: Sanpo-suru Gakuen,42,3.46,19,19
Lunar: Silver Star,42,3.46,20,20
Lunar: Silver Star Story Complete,36,4.4400000000000004,21,21
Lupin the 3rd: Sage of the Pyramid,36,4.04,22,22
Lupin The Third - The Shooting,38,4.1600000000000001,21,21
Lupo Alberto: The VideoGame,37,4.3399999999999999,50,50
Lurking Horror,52,3.5699999999999998,88,88
Luxor 2,43,4.4699999999999998,23,23
Luxor: 5th Passage,46,4.1299999999999999,24,24
LUXOR: Mah Jong,35,3.5,24,24
Luxor: The Wrath of Set,44,3.6600000000000001,16,16
Lylat Wars,31,4.1600000000000001,21,21
M&M's Break' Em,36,3,16,16
M*A*S*H,37,3.8900000000000001,81,81
M.A.C.H. 3,53,4.75,44,44
M.A.C.H.: Modified Air Combat Heroes,50,4.4100000000000001,25,25
M.A.D.,56,3.3799999999999999,20,20
M.A.X.: Maximum Action Xtra,35,3.7000000000000002,64,64
M.U.D. TV,46,4.1200000000000001,19,19
M.U.D.S. - Mean Ugly Dirty Sport,42,3.9300000000000002,16,16
M.U.L.E.,27,4.0300000000000002,14,14
M.U.S.C.L.E: Tag Team Match,34,3.8399999999999999,20,20
M.U.S.H.A.,45,3.46,22,22
M1 Tank Platoon,37,4.1200000000000001,42,42
M-4,38,4.2000000000000002,22,22
M6,41,4.0800000000000001,23,23
M-79 Ambush,36,3.9300000000000002,21,21
MacAttack,36,3.0800000000000001,16,16
Mace Griffin: Bounty Hunter,37,4.4699999999999998,38,38
Mace: The Dark Age,44.5,3.3900000000000001,51,51
MacGuffin's Curse,49,2.8599999999999999,23,23
Mach 3,49,4.21,110,110
Mach Breakers - Numan Athletics 2,33,4.4400000000000004,20,20
Mach Rider,43,4.21,21,21
Machi,49,4.3799999999999999,25,25
Machinarium,34,4.0700000000000003,18,18
Machine Hunter,37,4.5,16,16
Machop at Work,32,4.2800000000000002,22,22
Macross Plus,27,4.2400000000000002,19,19
Mad Alien,45,3.96,21,21
Mad Crasher,51,3.6400000000000001,20,20
Mad Crusher,55,4.2000000000000002,20,20
Mad Dash Racing,47,3.6099999999999999,17,17
Mad Doctor,39,4.0899999999999999,19,19
Mad Dog II: The Lost Gold,42,3.8399999999999999,70,70
Mad Dog II: The Lost Gold v1.0,41,3.79,19,19
Mad Dog II: The Lost Gold v2.02,50,3.3399999999999999,21,21
Mad Dog II: The Lost Gold v2.04,45,3.3399999999999999,76,76
Mad Dog McCree,39,3.6600000000000001,60,60
Mad Dog McCree v1C board rev.A,40,4.2800000000000002,21,21
Mad Dog McCree v2.03 board rev. B,44,3.7000000000000002,44,44
Mad Dog McCree v2.03 board rev.B,53,3.9399999999999999,20,20
Mad Gear,46,3.1200000000000001,20,20
Mad Martha,48,3.46,24,24
Mad Max,44,4.0999999999999996,24,24
Mad Mix,42,3.25,120,120
Mad Mix 2,45,3.3999999999999999,81,81
Mad Motor,46,4,13,13
Mad News,49,3.8900000000000001,17,17
Mad Planets,48,3.6800000000000002,23,23
Mad Shark,35,3.2799999999999998,16,16
Mad TV,37,4.2599999999999998,22,22
Mad Zoo,40,3.6400000000000001,25,25
Madagascar,47,3.4449999999999998,64,64
Madagascar 3: The Video Game,52,3.1800000000000002,17,17
Madballs Babo:Invasion,45,3.5,14,14
Madden Football 64,46,4.6500000000000004,23,23
Madden NFL 06,38,3.75,15,15
Madden NFL 07,35,4.2800000000000002,16,16
Madden NFL 08,33,3.9199999999999999,21,21
Madden NFL 09,46,3.3799999999999999,19,19
Madden NFL 10,39,3.7000000000000002,23,23
Madden NFL 11,44,3.6600000000000001,15,15
Madden NFL 12,44,3.3399999999999999,21,21
Madden NFL 2000,44,3.8199999999999998,46,46
Madden NFL 2001,56,3.5699999999999998,40,40
Madden NFL 2002,41,4.2599999999999998,57,57
Madden NFL 2003,44,3.9300000000000002,48,48
Madden NFL 2004,38,4,63,63
Madden NFL 2005,45,3.54,42,42
Madden NFL 6,44,3.27,69,69
Madden NFL 7,50,3.8199999999999998,45,45
Madden NFL 8,46,3.6000000000000001,60,60
Madden NFL 9,40,2.7200000000000002,42,42
Madden NFL '94,35,4.2000000000000002,46,46
Madden NFL '95,50,3.8599999999999999,38,38
Madden NFL '96,42,3.46,32,32
Madden NFL 97,46,4.0700000000000003,21,21
Madden NFL '97,33,2.5,46,46
Madden NFL 98,46,2.6400000000000001,15,15
Madden NFL '98,33,4.1500000000000004,42,42
Madden NFL 99,29,3.2400000000000002,21,21
Madden NFL '99,52,4.2800000000000002,22,22
Madden NFL Arcade,53,3.6800000000000002,23,23
Madness,45,3.3999999999999999,26,26
Madness & the Minotaur,39,3.7200000000000002,46,46
Mado King Granzort,49,3.5699999999999998,28,28
Madou Monogatari,38,3.8700000000000001,42,42
Madou Monogatari 1-2-3,45,3.3799999999999999,20,20
Madou Monogatari A: DokiDoki Bake~shon,44,3.7000000000000002,20,20
Madou Monogatari II: Arle 16-sai,53,3.0800000000000001,22,22
Madou Monogatari III: Kyuukyoku Joou-sama,38,3.52,18,18
Madou Monogatari: Hanamaru Daiyouchienji,50,3.6400000000000001,19,19
Maelstrom,59,3.7200000000000002,23,23
Mafia,54,3.6400000000000001,17,17
Mafia II,50,4.2800000000000002,27,27
Mag Force Racing,41,3.8599999999999999,20,20
Mag Max,46,2.8199999999999998,95,95
Magic 2012,37,4.6900000000000004,22,22
Magic 2012 Full Deck Ancient Depths,45,3.9399999999999999,21,21
Magic 2012 Full Deck Apex Predators,32,2.9399999999999999,19,19
Magic 2012 Full Deck Ghoulkeeper,42,3.7000000000000002,20,20
Magic 2013 Celestial Light Deck Key,39,4.5999999999999996,21,21
Magic 2013 Obedient Dead Deck Key,39,3.48,24,24
Magic Boxes,37,3.5699999999999998,24,24
Magic Boy,46,3.9300000000000002,72,72
Magic Bubble,38,3.3999999999999999,22,22
Magic Card,42,3.2599999999999998,25,25
Magic Card II,50,3.8900000000000001,16,16
Magic Card Jackpot,37,3.7000000000000002,24,24
Magic Carousel,39,4.4699999999999998,22,22
Magic Carpet,32,3.4399999999999999,38,38
Magic Fly,43,3.77,58,58
Magic Island: The Secret of Stones,37,3.8199999999999998,22,22
Magic Johnson's Fast Break,42,3.3399999999999999,42,42
Magic Joker,43,4.54,24,24
Magic Knight Rayearth,37,3.4399999999999999,22,22
Magic Knight Rayearth 2: Making of Magic Knight,41,3.6600000000000001,20,20
Magic Lines,45,4.2599999999999998,42,42
Magic Lotto Export,37,4.1600000000000001,25,25
Magic Number,45,3.7000000000000002,24,24
Magic Numbers & Mind Reader & Nim,42,4.04,24,24
Magic of Scheherazade,45,2.9399999999999999,22,22
Magic Premium,45,3.4199999999999999,22,22
Magic Rufus,45,4.5,17,17
Magic Sticks,55,4.0899999999999999,18,18
Magic the Gathering - Battlegrounds,37,2.5,21,21
Magic the Gathering: Armageddon,47,4.04,23,23
Magic Train,46,3.96,24,24
Magic Worm,49,3.6000000000000001,23,23
Magic: The Gathering,65,4.6500000000000004,14,14
Magic: The Gathering - Duels of the Planeswalkers 2012,53,3.75,24,24
Magic: The Gathering - Duels of the Planeswalkers 2013,45,2.8799999999999999,11,11
Magical Drop,42,4.1600000000000001,63,63
Magical Drop II,43,4.1500000000000004,78,78
Magical Drop III,40,4.1600000000000001,100,100
Magical Drop Plus 1,41,3.2400000000000002,23,23
Magical Error wo Sagase,47,3.2599999999999998,24,24
Magical Hoppers,48,3.0899999999999999,23,23
Magical Night Dreams: Cotton 2,24,3.96,16,16
Magical Night Dreams: Cotton Boomerang,50,4.5999999999999996,23,23
Magical Odds,49,3.5,23,23
Magical Puzzle Popils,36,3.2599999999999998,22,22
Magical Spot,46,2.7799999999999998,21,21
Magical Spot II,36,4.2800000000000002,18,18
Magical Tetris Challenge,42,4.0499999999999998,16,16
Magical Tree,41,4.6500000000000004,26,26
Magician,45,3.79,18,18
Magician Lord,56,3.54,27,27
Magicka,48,4.54,27,27
Magicka: Wizard's Survival Kit,46,4.2800000000000002,26,26
Magicland Dizzy,45,4.0700000000000003,88,88
Magic's 10,46,4,17,17
Magic's 10 2,56,4.2000000000000002,23,23
Magna Braban: Henreki no Yusha,42,3.2400000000000002,23,23
Magnetik Tank,39,4.8099999999999996,46,46
Magnetron,39,3,44,44
Mahjong Kyouretsuden: NishiNihon Hen,51,3.6000000000000001,26,26
Mahou Daisakusen,45,3.2400000000000002,25,25
Mahou Keibitai Gun Hohki,38,4.2400000000000002,19,19
Mahoujin GuruGuru 2,45,3.0299999999999998,22,22
Mail Order Monsters,45,4.1600000000000001,18,18
Main Event,49,3.7000000000000002,15,15
Main Stadium,40,3.6400000000000001,18,18
Mainline Double Joker Poker,44,4.46,24,24
Maître des Âmes,41,4.5199999999999996,21,21
Majan Doujou,39,4.5999999999999996,26,26
Majestic Twelve - The Space Invaders Part IV,35,4,21,21
